Year;Date Of Incident;Route;Operator;Group Name;Borough;Injury Result Description;Incident Event Type;Victim Category;Victims Sex;Victims Age
2018;01/02/2018;214;Metroline;Metroline;Camden;Injuries treated on scene;Assault;Bus Driver;Male;Adult
2018;01/02/2018;214;Metroline;Metroline;Camden;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Unknown
2018;01/02/2018;216;London United;London United;None London Borough;Injuries treated on scene;Collision Incident;3rd Party driver / Occupant;Female;Adult
2018;01/02/2018;220;London United;London United;Hammersmith & Fulham;Injuries treated on scene;Slip Trip Fall;Passenger;Male;Adult
2018;01/02/2018;222;Metroline West;Metroline;Hillingdon;Injuries treated on scene;Personal Injury;Passenger;Female;Unknown
2018;01/02/2018;222;Metroline West;Metroline;Hillingdon;Injuries treated on scene;Personal Injury;Passenger;Female;Unknown
2018;01/02/2018;222;Metroline West;Metroline;Hounslow;Injuries treated on scene;Personal Injury;Passenger;Female;Unknown
2018;01/02/2018;223;Metroline West;Metroline;Harrow;Taken to Hospital – Reported Serious Injury or Severity Unknown;Slip Trip Fall;Passenger;Male;Elderly
2018;01/02/2018;224;Metroline West;Metroline;Brent;Injuries treated on scene;Collision Incident;Passenger;Female;Adult
2018;01/02/2018;224;Metroline West;Metroline;Brent;Injuries treated on scene;Collision Incident;Passenger;Male;Child
2018;01/02/2018;224;Metroline West;Metroline;Brent;Injuries treated on scene;Personal Injury;Passenger;Male;Elderly
2018;01/02/2018;225;London Central;Go-Ahead;Lewisham;Reported Minor Injury - Treated at Hospital;Slip Trip Fall;Passenger;Female;Adult
2018;01/02/2018;227;Selkent;Stagecoach;Not specified;Injuries treated on scene;Slip Trip Fall;Passenger;Unknown;Unknown
2018;01/02/2018;229;Arriva London North;Arriva London;Bexley;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Adult
2018;01/02/2018;229;Arriva London North;Arriva London;Bexley;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Unknown
2018;01/02/2018;229;Arriva London North;Arriva London;Bexley;Injuries treated on scene;Slip Trip Fall;Passenger;Unknown;Adult
2018;01/02/2018;229;Arriva London North;Arriva London;Bexley;Injuries treated on scene;Slip Trip Fall;Passenger;Unknown;Unknown
2018;01/02/2018;229;Arriva London North;Arriva London;Bexley;Injuries treated on scene;Slip Trip Fall;Passenger;Unknown;Unknown
2018;01/02/2018;229;Arriva London North;Arriva London;Not specified;Injuries treated on scene;Slip Trip Fall;Passenger;Male;Unknown
2018;01/02/2018;230;Arriva London North;Arriva London;Haringey;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Elderly
2018;01/02/2018;232;Metroline;Metroline;Barnet;Injuries treated on scene;Collision Incident;Bus Driver;Male;Adult
2018;01/02/2018;234;Metroline;Metroline;Barnet;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Unknown
2018;01/02/2018;235;Metroline;Metroline;Hounslow;Injuries treated on scene;Collision Incident;Member Of Public;Male;Adult
2018;01/02/2018;235;Metroline;Metroline;Hounslow;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Adult
2018;01/02/2018;236;Tower Transit;Tower Transit;Hackney;Injuries treated on scene;Personal Injury;Passenger;Female;Unknown
2018;01/02/2018;236;Tower Transit;Tower Transit;Hackney;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Unknown
2018;01/02/2018;242;Arriva London North;Arriva London;Hackney;Injuries treated on scene;Personal Injury;Passenger;Female;Unknown
2018;01/02/2018;243;Arriva London North;Arriva London;Haringey;Reported Minor Injury - Treated at Hospital;Collision Incident;Pedestrian;Male;Elderly
2018;01/02/2018;243;Arriva London North;Arriva London;Lambeth;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Unknown
2018;01/02/2018;245;Metroline;Metroline;Barnet;Injuries treated on scene;Assault;Passenger;Male;Unknown
2018;01/02/2018;245;Metroline;Metroline;Brent;Taken to Hospital – Reported Serious Injury or Severity Unknown;Collision Incident;3rd Party driver / Occupant;Female;Adult
2018;01/02/2018;247;East London;Stagecoach;Redbridge;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Unknown
2018;01/02/2018;250;Arriva London South;Arriva London;Croydon;Injuries treated on scene;Assault;Bus Driver;Male;Adult
2018;01/02/2018;252;East London;Stagecoach;Havering;Injuries treated on scene;Personal Injury;Passenger;Unknown;Unknown
2018;01/02/2018;252;East London;Stagecoach;Havering;Reported Minor Injury - Treated at Hospital;Collision Incident;Pedestrian;Female;Unknown
2018;01/02/2018;253;Arriva London North;Arriva London;Camden;Taken to Hospital – Reported Serious Injury or Severity Unknown;Slip Trip Fall;Passenger;Male;Adult
2018;01/02/2018;253;Arriva London North;Arriva London;Hackney;Injuries treated on scene;Slip Trip Fall;Passenger;Unknown;Child
2018;01/02/2018;254;Arriva London North;Arriva London;Hackney;Injuries treated on scene;Collision Incident;Cyclist;Male;Unknown
2018;01/02/2018;254;Arriva London North;Arriva London;Hackney;Injuries treated on scene;Slip Trip Fall;Passenger;Male;Adult
2018;01/02/2018;254;Arriva London North;Arriva London;Tower Hamlets;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Unknown
2018;01/02/2018;260;Metroline;Metroline;Brent;Injuries treated on scene;Personal Injury;Passenger;Female;Adult
2018;01/02/2018;260;Metroline;Metroline;Brent;Injuries treated on scene;Personal Injury;Passenger;Female;Elderly
2018;01/02/2018;260;Metroline;Metroline;Brent;Reported Minor Injury - Treated at Hospital;Collision Incident;Passenger;Male;Child
2018;01/02/2018;261;Selkent;Stagecoach;Lewisham;Injuries treated on scene;Collision Incident;Pedestrian;Male;Unknown
2018;01/02/2018;262;East London;Stagecoach;Newham;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Unknown
2018;01/02/2018;263;Metroline;Metroline;Barnet;Injuries treated on scene;Personal Injury;Passenger;Female;Adult
2018;01/02/2018;263;Metroline;Metroline;Barnet;Injuries treated on scene;Personal Injury;Passenger;Female;Unknown
2018;01/02/2018;263;Metroline;Metroline;Barnet;Reported Minor Injury - Treated at Hospital;Personal Injury;Passenger;Female;Elderly
2018;01/02/2018;263;Metroline;Metroline;Islington;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Adult
2018;01/02/2018;264;Arriva London South;Arriva London;Merton;Injuries treated on scene;Personal Injury;Passenger;Unknown;Unknown
2018;01/02/2018;264;Arriva London South;Arriva London;Wandsworth;Taken to Hospital – Reported Serious Injury or Severity Unknown;Slip Trip Fall;Passenger;Female;Elderly
2018;01/02/2018;265;London United;London United;Kingston upon Thames;Taken to Hospital – Reported Serious Injury or Severity Unknown;Slip Trip Fall;Passenger;Female;Elderly
2018;01/02/2018;265;London United;London United;Wandsworth;Injuries treated on scene;Collision Incident;Pedestrian;Female;Unknown
2018;01/02/2018;266;Metroline;Metroline;Brent;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Adult
2018;01/02/2018;266;Metroline;Metroline;Brent;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Adult
2018;01/02/2018;267;London United;London United;Hammersmith & Fulham;Reported Minor Injury - Treated at Hospital;Slip Trip Fall;Passenger;Male;Elderly
2018;01/02/2018;268;Arriva London North;Arriva London;Camden;Injuries treated on scene;Personal Injury;Passenger;Female;Unknown
2018;01/02/2018;277;East London;Stagecoach;Hackney;Injuries treated on scene;Slip Trip Fall;Passenger;Unknown;Child
2018;01/02/2018;279;Arriva London North;Arriva London;Hackney;Injuries treated on scene;Slip Trip Fall;Passenger;Male;Unknown
2018;01/02/2018;279;Arriva London North;Arriva London;Haringey;Injuries treated on scene;Collision Incident;Passenger;Female;Unknown
2018;01/02/2018;279;Arriva London North;Arriva London;Haringey;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Adult
2018;01/02/2018;281;London United;London United;Hounslow;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Elderly
2018;01/02/2018;281;London United;London United;Richmond Upon Thames;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Adult
2018;01/02/2018;284;Metrobus;Go-Ahead;Lewisham;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Adult
2018;01/02/2018;287;East London;Stagecoach;Barking & Dagenham;Injuries treated on scene;Slip Trip Fall;Bus Driver;Male;Adult
2018;01/02/2018;287;East London;Stagecoach;Barking & Dagenham;Injuries treated on scene;Slip Trip Fall;Passenger;Unknown;Unknown
2018;01/02/2018;287;East London;Stagecoach;Havering;Injuries treated on scene;Slip Trip Fall;Passenger;Male;Child
2018;01/02/2018;288;Arriva London North;Arriva London;Brent;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Elderly
2018;01/02/2018;290;Abellio London;Abellio;None London Borough;Injuries treated on scene;Personal Injury;Passenger;Female;Adult
2018;01/02/2018;291;Selkent;Stagecoach;Greenwich;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Unknown
2018;01/02/2018;291;Selkent;Stagecoach;Greenwich;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Unknown
2018;01/02/2018;294;East London;Stagecoach;Havering;Taken to Hospital – Reported Serious Injury or Severity Unknown;Slip Trip Fall;Passenger;Male;Elderly
2018;01/02/2018;295;Metroline West;Metroline;Kensington & Chelsea;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Elderly
2018;01/02/2018;297;Metroline;Metroline;Brent;Injuries treated on scene;Personal Injury;Bus Driver;Male;Adult
2018;01/02/2018;297;Metroline;Metroline;Brent;Injuries treated on scene;Personal Injury;Passenger;Female;Adult
2018;01/02/2018;302;Metroline;Metroline;Barnet;Taken to Hospital – Reported Serious Injury or Severity Unknown;Personal Injury;Passenger;Female;Adult
2018;01/02/2018;302;Metroline;Metroline;Brent;Injuries treated on scene;Personal Injury;Passenger;Female;Adult
2018;01/02/2018;302;Metroline;Metroline;Brent;Injuries treated on scene;Slip Trip Fall;Passenger;Unknown;Child
2018;01/02/2018;303;Arriva London North;Arriva London;Barnet;Injuries treated on scene;Collision Incident;Pedestrian;Male;Unknown
2018;01/02/2018;307;Metroline;Metroline;Enfield;Injuries treated on scene;Personal Injury;Bus Driver;Female;Adult
2018;01/02/2018;308;Tower Transit;Tower Transit;Hackney;Injuries treated on scene;Collision Incident;3rd Party driver / Occupant;Male;Adult
2018;01/02/2018;308;Tower Transit;Tower Transit;Hackney;Reported Minor Injury - Treated at Hospital;Collision Incident;3rd Party driver / Occupant;Male;Adult
2018;01/02/2018;308;Tower Transit;Tower Transit;Hackney;Reported Minor Injury - Treated at Hospital;Collision Incident;3rd Party driver / Occupant;Male;Child
2018;01/02/2018;308;Tower Transit;Tower Transit;Redbridge;Reported Minor Injury - Treated at Hospital;Slip Trip Fall;Passenger;Male;Elderly
2018;01/02/2018;309;C T Plus;CT Plus;Tower Hamlets;Injuries treated on scene;Collision Incident;Passenger;Unknown;Unknown
2018;01/02/2018;309;C T Plus;CT Plus;Tower Hamlets;Reported Minor Injury - Treated at Hospital;Slip Trip Fall;Member Of Public;Female;Unknown
2018;01/02/2018;313;Arriva London North;Arriva London;Enfield;Injuries treated on scene;Personal Injury;Passenger;Female;Elderly
2018;01/02/2018;313;Arriva London North;Arriva London;Enfield;Injuries treated on scene;Slip Trip Fall;Passenger;Male;Elderly
2018;01/02/2018;313;Arriva London North;Arriva London;None London Borough;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Adult
2018;01/02/2018;314;Selkent;Stagecoach;Bromley;Injuries treated on scene;Personal Injury;Passenger;Unknown;Unknown
2018;01/02/2018;318;Arriva London North;Arriva London;Haringey;Injuries treated on scene;Personal Injury;Passenger;Female;Unknown
2018;01/02/2018;318;Arriva London North;Arriva London;Haringey;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Elderly
2018;01/02/2018;318;Arriva London North;Arriva London;Haringey;Injuries treated on scene;Slip Trip Fall;Passenger;Unknown;Child
2018;01/02/2018;318;Arriva London North;Arriva London;Haringey;Taken to Hospital – Reported Serious Injury or Severity Unknown;Collision Incident;Bus Driver;Male;Adult
2018;01/02/2018;321;London Central;Go-Ahead;Greenwich;Injuries treated on scene;Collision Incident;Pedestrian;Male;Adult
2018;01/02/2018;329;Arriva London North;Arriva London;Haringey;Injuries treated on scene;Personal Injury;Passenger;Female;Adult
2018;01/02/2018;329;Arriva London North;Arriva London;Haringey;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Unknown
2018;01/02/2018;332;Metroline;Metroline;Brent;Injuries treated on scene;Personal Injury;Passenger;Male;Adult
2018;01/02/2018;332;Metroline;Metroline;Westminster;Injuries treated on scene;Slip Trip Fall;Passenger;Male;Adult
2018;01/02/2018;332;Metroline;Metroline;Westminster;Injuries treated on scene;Slip Trip Fall;Passenger;Male;Adult
2018;01/02/2018;333;Arriva London South;Arriva London;Lambeth;Injuries treated on scene;Personal Injury;Passenger;Female;Unknown
2018;01/02/2018;333;Arriva London South;Arriva London;Lambeth;Taken to Hospital – Reported Serious Injury or Severity Unknown;Slip Trip Fall;Passenger;Male;Adult
2018;01/02/2018;336;Selkent;Stagecoach;Bromley;Injuries treated on scene;Slip Trip Fall;Passenger;Male;Unknown
2018;01/02/2018;340;Arriva London North;Arriva London;Harrow;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Unknown
2018;01/02/2018;340;Arriva London North;Arriva London;Harrow;Injuries treated on scene;Slip Trip Fall;Passenger;Male;Unknown
2018;01/02/2018;344;Abellio London;Abellio;City of London;Taken to Hospital – Reported Serious Injury or Severity Unknown;Slip Trip Fall;Passenger;Unknown;Child
2018;01/02/2018;345;Abellio London;Abellio;Wandsworth;Injuries treated on scene;Personal Injury;Passenger;Female;Adult
2018;01/02/2018;345;Abellio London;Abellio;Wandsworth;Injuries treated on scene;Personal Injury;Passenger;Female;Adult
2018;01/02/2018;353;Metrobus;Go-Ahead;Bromley;Taken to Hospital – Reported Serious Injury or Severity Unknown;Slip Trip Fall;Passenger;Female;Elderly
2018;01/02/2018;354;Selkent;Stagecoach;Bromley;Taken to Hospital – Reported Serious Injury or Severity Unknown;Slip Trip Fall;Passenger;Female;Adult
2018;01/02/2018;355;Metrobus;Go-Ahead;Wandsworth;Injuries treated on scene;Vandalism Hooliganism;Passenger;Female;Adult
2018;01/02/2018;356;Selkent;Stagecoach;Lewisham;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Adult
2018;01/02/2018;358;Metrobus;Go-Ahead;Bromley;Injuries treated on scene;Assault;Passenger;Male;Youth
2018;01/02/2018;358;Metrobus;Go-Ahead;Bromley;Injuries treated on scene;Personal Injury;Passenger;Female;Adult
2018;01/02/2018;358;Metrobus;Go-Ahead;Bromley;Injuries treated on scene;Personal Injury;Passenger;Female;Elderly
2018;01/02/2018;358;Metrobus;Go-Ahead;Bromley;Injuries treated on scene;Personal Injury;Passenger;Male;Elderly
2018;01/02/2018;362;East London;Stagecoach;Barking & Dagenham;Taken to Hospital – Reported Serious Injury or Severity Unknown;Slip Trip Fall;Passenger;Male;Unknown
2018;01/02/2018;362;East London;Stagecoach;Redbridge;Injuries treated on scene;Personal Injury;Passenger;Female;Unknown
2018;01/02/2018;362;East London;Stagecoach;Redbridge;Injuries treated on scene;Slip Trip Fall;Passenger;Male;Adult
2018;01/02/2018;365;East London;Stagecoach;Havering;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Adult
2018;01/02/2018;366;East London;Stagecoach;Redbridge;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Unknown
2018;01/02/2018;376;Blue Triangle Buses;Go-Ahead;Newham;Reported Minor Injury - Treated at Hospital;Personal Injury;Passenger;Male;Child
2018;01/02/2018;380;Selkent;Stagecoach;Lewisham;Injuries treated on scene;Personal Injury;Bus Driver;Female;Adult
2018;01/02/2018;382;Metroline;Metroline;Barnet;Injuries treated on scene;Slip Trip Fall;Passenger;Male;Unknown
2018;01/02/2018;390;Metroline;Metroline;Camden;Reported Minor Injury - Treated at Hospital;Slip Trip Fall;Passenger;Female;Adult
2018;01/02/2018;390;Metroline;Metroline;Westminster;Taken to Hospital – Reported Serious Injury or Severity Unknown;Slip Trip Fall;Passenger;Male;Adult
2018;01/02/2018;391;London United;London United;Hammersmith & Fulham;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Unknown
2018;01/02/2018;391;London United;London United;Hammersmith & Fulham;Taken to Hospital – Reported Serious Injury or Severity Unknown;Slip Trip Fall;Passenger;Male;Adult
2018;01/02/2018;401;Arriva London North;Arriva London;Bexley;Taken to Hospital – Reported Serious Injury or Severity Unknown;Slip Trip Fall;Passenger;Female;Elderly
2018;01/02/2018;406;Quality Line;Quality Line;None London Borough;Injuries treated on scene;Slip Trip Fall;Passenger;Female;Adult
